Абсолютный путь                                                                 ,Относительный путь                                ,Класс                         
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0008.txt          ,..\Lab1\dataset\4\0008.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0009.txt          ,..\Lab1\dataset\4\0009.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0010.txt          ,..\Lab1\dataset\4\0010.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0011.txt          ,..\Lab1\dataset\4\0011.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0012.txt          ,..\Lab1\dataset\4\0012.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0013.txt          ,..\Lab1\dataset\4\0013.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0014.txt          ,..\Lab1\dataset\4\0014.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0015.txt          ,..\Lab1\dataset\4\0015.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0016.txt          ,..\Lab1\dataset\4\0016.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0017.txt          ,..\Lab1\dataset\4\0017.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0018.txt          ,..\Lab1\dataset\4\0018.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0019.txt          ,..\Lab1\dataset\4\0019.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0020.txt          ,..\Lab1\dataset\4\0020.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0021.txt          ,..\Lab1\dataset\4\0021.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0022.txt          ,..\Lab1\dataset\4\0022.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0023.txt          ,..\Lab1\dataset\4\0023.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0024.txt          ,..\Lab1\dataset\4\0024.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0025.txt          ,..\Lab1\dataset\4\0025.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0026.txt          ,..\Lab1\dataset\4\0026.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0027.txt          ,..\Lab1\dataset\4\0027.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0028.txt          ,..\Lab1\dataset\4\0028.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0029.txt          ,..\Lab1\dataset\4\0029.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0030.txt          ,..\Lab1\dataset\4\0030.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0031.txt          ,..\Lab1\dataset\4\0031.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0032.txt          ,..\Lab1\dataset\4\0032.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0033.txt          ,..\Lab1\dataset\4\0033.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0034.txt          ,..\Lab1\dataset\4\0034.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0035.txt          ,..\Lab1\dataset\4\0035.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0036.txt          ,..\Lab1\dataset\4\0036.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0037.txt          ,..\Lab1\dataset\4\0037.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0038.txt          ,..\Lab1\dataset\4\0038.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0039.txt          ,..\Lab1\dataset\4\0039.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0040.txt          ,..\Lab1\dataset\4\0040.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0041.txt          ,..\Lab1\dataset\4\0041.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0042.txt          ,..\Lab1\dataset\4\0042.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0043.txt          ,..\Lab1\dataset\4\0043.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0044.txt          ,..\Lab1\dataset\4\0044.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0045.txt          ,..\Lab1\dataset\4\0045.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0046.txt          ,..\Lab1\dataset\4\0046.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0047.txt          ,..\Lab1\dataset\4\0047.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0048.txt          ,..\Lab1\dataset\4\0048.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0049.txt          ,..\Lab1\dataset\4\0049.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0050.txt          ,..\Lab1\dataset\4\0050.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0051.txt          ,..\Lab1\dataset\4\0051.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0052.txt          ,..\Lab1\dataset\4\0052.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0053.txt          ,..\Lab1\dataset\4\0053.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0054.txt          ,..\Lab1\dataset\4\0054.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0055.txt          ,..\Lab1\dataset\4\0055.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0056.txt          ,..\Lab1\dataset\4\0056.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0057.txt          ,..\Lab1\dataset\4\0057.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0058.txt          ,..\Lab1\dataset\4\0058.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0059.txt          ,..\Lab1\dataset\4\0059.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0060.txt          ,..\Lab1\dataset\4\0060.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0061.txt          ,..\Lab1\dataset\4\0061.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0062.txt          ,..\Lab1\dataset\4\0062.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0063.txt          ,..\Lab1\dataset\4\0063.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0064.txt          ,..\Lab1\dataset\4\0064.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0065.txt          ,..\Lab1\dataset\4\0065.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0066.txt          ,..\Lab1\dataset\4\0066.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0067.txt          ,..\Lab1\dataset\4\0067.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0068.txt          ,..\Lab1\dataset\4\0068.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0069.txt          ,..\Lab1\dataset\4\0069.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0070.txt          ,..\Lab1\dataset\4\0070.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0071.txt          ,..\Lab1\dataset\4\0071.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0072.txt          ,..\Lab1\dataset\4\0072.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0073.txt          ,..\Lab1\dataset\4\0073.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0074.txt          ,..\Lab1\dataset\4\0074.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0075.txt          ,..\Lab1\dataset\4\0075.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0076.txt          ,..\Lab1\dataset\4\0076.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0077.txt          ,..\Lab1\dataset\4\0077.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0078.txt          ,..\Lab1\dataset\4\0078.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0079.txt          ,..\Lab1\dataset\4\0079.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0080.txt          ,..\Lab1\dataset\4\0080.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0081.txt          ,..\Lab1\dataset\4\0081.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0082.txt          ,..\Lab1\dataset\4\0082.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0083.txt          ,..\Lab1\dataset\4\0083.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0084.txt          ,..\Lab1\dataset\4\0084.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0085.txt          ,..\Lab1\dataset\4\0085.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0086.txt          ,..\Lab1\dataset\4\0086.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0087.txt          ,..\Lab1\dataset\4\0087.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0088.txt          ,..\Lab1\dataset\4\0088.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0089.txt          ,..\Lab1\dataset\4\0089.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0090.txt          ,..\Lab1\dataset\4\0090.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0091.txt          ,..\Lab1\dataset\4\0091.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0092.txt          ,..\Lab1\dataset\4\0092.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0093.txt          ,..\Lab1\dataset\4\0093.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0094.txt          ,..\Lab1\dataset\4\0094.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0095.txt          ,..\Lab1\dataset\4\0095.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0096.txt          ,..\Lab1\dataset\4\0096.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0097.txt          ,..\Lab1\dataset\4\0097.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0098.txt          ,..\Lab1\dataset\4\0098.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0099.txt          ,..\Lab1\dataset\4\0099.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0100.txt          ,..\Lab1\dataset\4\0100.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0101.txt          ,..\Lab1\dataset\4\0101.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0102.txt          ,..\Lab1\dataset\4\0102.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0103.txt          ,..\Lab1\dataset\4\0103.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0104.txt          ,..\Lab1\dataset\4\0104.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0105.txt          ,..\Lab1\dataset\4\0105.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0106.txt          ,..\Lab1\dataset\4\0106.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0107.txt          ,..\Lab1\dataset\4\0107.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0108.txt          ,..\Lab1\dataset\4\0108.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0109.txt          ,..\Lab1\dataset\4\0109.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0110.txt          ,..\Lab1\dataset\4\0110.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0111.txt          ,..\Lab1\dataset\4\0111.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0112.txt          ,..\Lab1\dataset\4\0112.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0113.txt          ,..\Lab1\dataset\4\0113.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0114.txt          ,..\Lab1\dataset\4\0114.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0115.txt          ,..\Lab1\dataset\4\0115.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0116.txt          ,..\Lab1\dataset\4\0116.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0117.txt          ,..\Lab1\dataset\4\0117.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0118.txt          ,..\Lab1\dataset\4\0118.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0119.txt          ,..\Lab1\dataset\4\0119.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0120.txt          ,..\Lab1\dataset\4\0120.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0121.txt          ,..\Lab1\dataset\4\0121.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0122.txt          ,..\Lab1\dataset\4\0122.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0123.txt          ,..\Lab1\dataset\4\0123.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0124.txt          ,..\Lab1\dataset\4\0124.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0125.txt          ,..\Lab1\dataset\4\0125.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0126.txt          ,..\Lab1\dataset\4\0126.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0127.txt          ,..\Lab1\dataset\4\0127.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0128.txt          ,..\Lab1\dataset\4\0128.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0129.txt          ,..\Lab1\dataset\4\0129.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0130.txt          ,..\Lab1\dataset\4\0130.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0131.txt          ,..\Lab1\dataset\4\0131.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0132.txt          ,..\Lab1\dataset\4\0132.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0133.txt          ,..\Lab1\dataset\4\0133.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0134.txt          ,..\Lab1\dataset\4\0134.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0135.txt          ,..\Lab1\dataset\4\0135.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0136.txt          ,..\Lab1\dataset\4\0136.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0137.txt          ,..\Lab1\dataset\4\0137.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0138.txt          ,..\Lab1\dataset\4\0138.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0139.txt          ,..\Lab1\dataset\4\0139.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0140.txt          ,..\Lab1\dataset\4\0140.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0141.txt          ,..\Lab1\dataset\4\0141.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0142.txt          ,..\Lab1\dataset\4\0142.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0143.txt          ,..\Lab1\dataset\4\0143.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0144.txt          ,..\Lab1\dataset\4\0144.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0145.txt          ,..\Lab1\dataset\4\0145.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0146.txt          ,..\Lab1\dataset\4\0146.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0147.txt          ,..\Lab1\dataset\4\0147.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0148.txt          ,..\Lab1\dataset\4\0148.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0149.txt          ,..\Lab1\dataset\4\0149.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\4\0150.txt          ,..\Lab1\dataset\4\0150.txt                        ,4                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0001.txt          ,..\Lab1\dataset\5\0001.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0002.txt          ,..\Lab1\dataset\5\0002.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0003.txt          ,..\Lab1\dataset\5\0003.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0004.txt          ,..\Lab1\dataset\5\0004.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0005.txt          ,..\Lab1\dataset\5\0005.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0006.txt          ,..\Lab1\dataset\5\0006.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0007.txt          ,..\Lab1\dataset\5\0007.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0008.txt          ,..\Lab1\dataset\5\0008.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0009.txt          ,..\Lab1\dataset\5\0009.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0010.txt          ,..\Lab1\dataset\5\0010.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0011.txt          ,..\Lab1\dataset\5\0011.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0012.txt          ,..\Lab1\dataset\5\0012.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0013.txt          ,..\Lab1\dataset\5\0013.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0014.txt          ,..\Lab1\dataset\5\0014.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0015.txt          ,..\Lab1\dataset\5\0015.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0016.txt          ,..\Lab1\dataset\5\0016.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0017.txt          ,..\Lab1\dataset\5\0017.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0018.txt          ,..\Lab1\dataset\5\0018.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0019.txt          ,..\Lab1\dataset\5\0019.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0020.txt          ,..\Lab1\dataset\5\0020.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0021.txt          ,..\Lab1\dataset\5\0021.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0022.txt          ,..\Lab1\dataset\5\0022.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0023.txt          ,..\Lab1\dataset\5\0023.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0024.txt          ,..\Lab1\dataset\5\0024.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0025.txt          ,..\Lab1\dataset\5\0025.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0026.txt          ,..\Lab1\dataset\5\0026.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0027.txt          ,..\Lab1\dataset\5\0027.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0028.txt          ,..\Lab1\dataset\5\0028.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0029.txt          ,..\Lab1\dataset\5\0029.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0030.txt          ,..\Lab1\dataset\5\0030.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0031.txt          ,..\Lab1\dataset\5\0031.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0032.txt          ,..\Lab1\dataset\5\0032.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0033.txt          ,..\Lab1\dataset\5\0033.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0034.txt          ,..\Lab1\dataset\5\0034.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0035.txt          ,..\Lab1\dataset\5\0035.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0036.txt          ,..\Lab1\dataset\5\0036.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0037.txt          ,..\Lab1\dataset\5\0037.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0038.txt          ,..\Lab1\dataset\5\0038.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0039.txt          ,..\Lab1\dataset\5\0039.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0040.txt          ,..\Lab1\dataset\5\0040.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0041.txt          ,..\Lab1\dataset\5\0041.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0042.txt          ,..\Lab1\dataset\5\0042.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0043.txt          ,..\Lab1\dataset\5\0043.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0044.txt          ,..\Lab1\dataset\5\0044.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0045.txt          ,..\Lab1\dataset\5\0045.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0046.txt          ,..\Lab1\dataset\5\0046.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0047.txt          ,..\Lab1\dataset\5\0047.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0048.txt          ,..\Lab1\dataset\5\0048.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0049.txt          ,..\Lab1\dataset\5\0049.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0050.txt          ,..\Lab1\dataset\5\0050.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0051.txt          ,..\Lab1\dataset\5\0051.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0052.txt          ,..\Lab1\dataset\5\0052.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0053.txt          ,..\Lab1\dataset\5\0053.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0054.txt          ,..\Lab1\dataset\5\0054.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0055.txt          ,..\Lab1\dataset\5\0055.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0056.txt          ,..\Lab1\dataset\5\0056.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0057.txt          ,..\Lab1\dataset\5\0057.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0058.txt          ,..\Lab1\dataset\5\0058.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0059.txt          ,..\Lab1\dataset\5\0059.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0060.txt          ,..\Lab1\dataset\5\0060.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0061.txt          ,..\Lab1\dataset\5\0061.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0062.txt          ,..\Lab1\dataset\5\0062.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0063.txt          ,..\Lab1\dataset\5\0063.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0064.txt          ,..\Lab1\dataset\5\0064.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0065.txt          ,..\Lab1\dataset\5\0065.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0066.txt          ,..\Lab1\dataset\5\0066.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0067.txt          ,..\Lab1\dataset\5\0067.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0068.txt          ,..\Lab1\dataset\5\0068.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0069.txt          ,..\Lab1\dataset\5\0069.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0070.txt          ,..\Lab1\dataset\5\0070.txt                        ,5                             
C:\Users\79297\Desktop\Application Programming\Lab1\dataset\5\0071.txt          ,..\Lab1\dataset\5\0071.txt                        ,5                             
